# mode=nvhe
# date=2026-06-11T09:10:41+08:00
# host=ryuu
# uname=Linux ryuu 6.6.30+ #637 SMP Wed May 13 17:04:48 CST 2026 aarch64 aarch64 aarch64 GNU/Linux
# cmdline=BOOT_IMAGE=/boot/vmlinuz-6.6.30+ root=UUID=467fea64-4de9-4c08-8333-c7c04d7423cd ro console=ttyAMA0,115200 loglevel=8 initcall_debug sysrq_always_enabled splash loglevel=7 resume=UUID=e70c138a-8ad9-4744-9e30-215eb6893b22 security=kysec kvm-arm.mode=nvhe hyp_trace_printk=1
# lsm=capability,kysec,box
# thp=[always] madvise never
# aslr=2
# core=0
# runs=10
# touch_divisor=10
# stride_kb=16
# warmups=1
# backing_fill=lmdd-or-dd-fsync
env,run,bench_mode,size_mb,iters,warmups,timed,touch_divisor,stride_kb,touch_bytes,touches_per_iter,total_ns,per_iter_ns,per_iter_us,per_touch_ns,sink
nvhe,10,read_touch_hot,1,8000,1,read_touch_hot,10,16,104857,7,92739,11.592,0.011592,1.656,0
nvhe,1,munmap_after_no_touch,1,8000,1,munmap_after_no_touch,10,16,104857,7,14722488,1840.311,1.840311,0.000,0
nvhe,2,munmap_after_no_touch,1,8000,1,munmap_after_no_touch,10,16,104857,7,12383442,1547.930,1.547930,0.000,0
nvhe,3,munmap_after_no_touch,1,8000,1,munmap_after_no_touch,10,16,104857,7,14226834,1778.354,1.778354,0.000,0
nvhe,4,munmap_after_no_touch,1,8000,1,munmap_after_no_touch,10,16,104857,7,18592121,2324.015,2.324015,0.000,0
nvhe,5,munmap_after_no_touch,1,8000,1,munmap_after_no_touch,10,16,104857,7,17649588,2206.198,2.206199,0.000,0
nvhe,6,munmap_after_no_touch,1,8000,1,munmap_after_no_touch,10,16,104857,7,17072504,2134.063,2.134063,0.000,0
nvhe,7,munmap_after_no_touch,1,8000,1,munmap_after_no_touch,10,16,104857,7,10780780,1347.598,1.347598,0.000,0
nvhe,8,munmap_after_no_touch,1,8000,1,munmap_after_no_touch,10,16,104857,7,15318906,1914.863,1.914863,0.000,0
nvhe,9,munmap_after_no_touch,1,8000,1,munmap_after_no_touch,10,16,104857,7,20246291,2530.786,2.530786,0.000,0
nvhe,10,munmap_after_no_touch,1,8000,1,munmap_after_no_touch,10,16,104857,7,20191677,2523.960,2.523960,0.000,0
nvhe,1,munmap_after_write_touch,1,8000,1,munmap_after_write_touch,10,16,104857,7,36132294,4516.537,4.516537,0.000,0
nvhe,2,munmap_after_write_touch,1,8000,1,munmap_after_write_touch,10,16,104857,7,32801842,4100.230,4.100230,0.000,0
nvhe,3,munmap_after_write_touch,1,8000,1,munmap_after_write_touch,10,16,104857,7,31961961,3995.245,3.995245,0.000,0
nvhe,4,munmap_after_write_touch,1,8000,1,munmap_after_write_touch,10,16,104857,7,38414301,4801.788,4.801788,0.000,0
nvhe,5,munmap_after_write_touch,1,8000,1,munmap_after_write_touch,10,16,104857,7,38636420,4829.552,4.829553,0.000,0
nvhe,6,munmap_after_write_touch,1,8000,1,munmap_after_write_touch,10,16,104857,7,31121642,3890.205,3.890205,0.000,0
nvhe,7,munmap_after_write_touch,1,8000,1,munmap_after_write_touch,10,16,104857,7,37472373,4684.047,4.684047,0.000,0
nvhe,8,munmap_after_write_touch,1,8000,1,munmap_after_write_touch,10,16,104857,7,37793489,4724.186,4.724186,0.000,0
nvhe,9,munmap_after_write_touch,1,8000,1,munmap_after_write_touch,10,16,104857,7,32178122,4022.265,4.022265,0.000,0
nvhe,10,munmap_after_write_touch,1,8000,1,munmap_after_write_touch,10,16,104857,7,32025995,4003.249,4.003249,0.000,0
nvhe,1,munmap_after_read_touch,1,8000,1,munmap_after_read_touch,10,16,104857,7,47031925,5878.991,5.878991,0.000,0
nvhe,2,munmap_after_read_touch,1,8000,1,munmap_after_read_touch,10,16,104857,7,61672837,7709.105,7.709105,0.000,0
nvhe,3,munmap_after_read_touch,1,8000,1,munmap_after_read_touch,10,16,104857,7,56300347,7037.543,7.037543,0.000,0
nvhe,4,munmap_after_read_touch,1,8000,1,munmap_after_read_touch,10,16,104857,7,66514945,8314.368,8.314368,0.000,0
nvhe,5,munmap_after_read_touch,1,8000,1,munmap_after_read_touch,10,16,104857,7,67999263,8499.908,8.499908,0.000,0
nvhe,6,munmap_after_read_touch,1,8000,1,munmap_after_read_touch,10,16,104857,7,53791719,6723.965,6.723965,0.000,0
nvhe,7,munmap_after_read_touch,1,8000,1,munmap_after_read_touch,10,16,104857,7,53901733,6737.717,6.737717,0.000,0
nvhe,8,munmap_after_read_touch,1,8000,1,munmap_after_read_touch,10,16,104857,7,73897527,9237.191,9.237191,0.000,0
nvhe,9,munmap_after_read_touch,1,8000,1,munmap_after_read_touch,10,16,104857,7,47577273,5947.159,5.947159,0.000,0
nvhe,10,munmap_after_read_touch,1,8000,1,munmap_after_read_touch,10,16,104857,7,55502883,6937.860,6.937860,0.000,0
nvhe,1,openclose,2,5000,1,openclose,10,16,209715,13,13906812,2781.362,2.781362,0.000,0
nvhe,2,openclose,2,5000,1,openclose,10,16,209715,13,12764596,2552.919,2.552919,0.000,0
nvhe,3,openclose,2,5000,1,openclose,10,16,209715,13,13223154,2644.631,2.644631,0.000,0
nvhe,4,openclose,2,5000,1,openclose,10,16,209715,13,13773252,2754.650,2.754650,0.000,0
nvhe,5,openclose,2,5000,1,openclose,10,16,209715,13,13390533,2678.107,2.678107,0.000,0
nvhe,6,openclose,2,5000,1,openclose,10,16,209715,13,14774069,2954.814,2.954814,0.000,0
nvhe,7,openclose,2,5000,1,openclose,10,16,209715,13,13615912,2723.182,2.723182,0.000,0
nvhe,8,openclose,2,5000,1,openclose,10,16,209715,13,14363930,2872.786,2.872786,0.000,0
nvhe,9,openclose,2,5000,1,openclose,10,16,209715,13,13117475,2623.495,2.623495,0.000,0
nvhe,10,openclose,2,5000,1,openclose,10,16,209715,13,14846968,2969.394,2.969394,0.000,0
nvhe,1,mmap_unmap,2,5000,1,mmap_unmap,10,16,209715,13,14657248,2931.450,2.931450,0.000,0
nvhe,2,mmap_unmap,2,5000,1,mmap_unmap,10,16,209715,13,15292307,3058.461,3.058461,0.000,0
nvhe,3,mmap_unmap,2,5000,1,mmap_unmap,10,16,209715,13,22187722,4437.544,4.437544,0.000,0
nvhe,4,mmap_unmap,2,5000,1,mmap_unmap,10,16,209715,13,16758162,3351.632,3.351632,0.000,0
nvhe,5,mmap_unmap,2,5000,1,mmap_unmap,10,16,209715,13,16247684,3249.537,3.249537,0.000,0
nvhe,6,mmap_unmap,2,5000,1,mmap_unmap,10,16,209715,13,16643562,3328.712,3.328712,0.000,0
nvhe,7,mmap_unmap,2,5000,1,mmap_unmap,10,16,209715,13,16635762,3327.152,3.327152,0.000,0
nvhe,8,mmap_unmap,2,5000,1,mmap_unmap,10,16,209715,13,21421425,4284.285,4.284285,0.000,0
nvhe,9,mmap_unmap,2,5000,1,mmap_unmap,10,16,209715,13,14961847,2992.369,2.992369,0.000,0
nvhe,10,mmap_unmap,2,5000,1,mmap_unmap,10,16,209715,13,18805375,3761.075,3.761075,0.000,0
nvhe,1,mmap_populate_unmap,2,5000,1,mmap_populate_unmap,10,16,209715,13,896482486,179296.497,179.296497,0.000,0
nvhe,2,mmap_populate_unmap,2,5000,1,mmap_populate_unmap,10,16,209715,13,893992036,178798.407,178.798407,0.000,0
nvhe,3,mmap_populate_unmap,2,5000,1,mmap_populate_unmap,10,16,209715,13,894670775,178934.155,178.934155,0.000,0
nvhe,4,mmap_populate_unmap,2,5000,1,mmap_populate_unmap,10,16,209715,13,894271555,178854.311,178.854311,0.000,0
nvhe,5,mmap_populate_unmap,2,5000,1,mmap_populate_unmap,10,16,209715,13,892858914,178571.783,178.571783,0.000,0
nvhe,6,mmap_populate_unmap,2,5000,1,mmap_populate_unmap,10,16,209715,13,894048947,178809.789,178.809789,0.000,0
nvhe,7,mmap_populate_unmap,2,5000,1,mmap_populate_unmap,10,16,209715,13,893987832,178797.566,178.797566,0.000,0
nvhe,8,mmap_populate_unmap,2,5000,1,mmap_populate_unmap,10,16,209715,13,893877866,178775.573,178.775573,0.000,0
nvhe,9,mmap_populate_unmap,2,5000,1,mmap_populate_unmap,10,16,209715,13,893212576,178642.515,178.642515,0.000,0
nvhe,10,mmap_populate_unmap,2,5000,1,mmap_populate_unmap,10,16,209715,13,894282162,178856.432,178.856432,0.000,0
nvhe,1,mmap_write_touch_unmap,2,5000,1,mmap_write_touch_unmap,10,16,209715,13,100831141,20166.228,20.166228,1551.248,0
nvhe,2,mmap_write_touch_unmap,2,5000,1,mmap_write_touch_unmap,10,16,209715,13,112146835,22429.367,22.429367,1725.336,0
nvhe,3,mmap_write_touch_unmap,2,5000,1,mmap_write_touch_unmap,10,16,209715,13,104768339,20953.668,20.953668,1611.821,0
nvhe,4,mmap_write_touch_unmap,2,5000,1,mmap_write_touch_unmap,10,16,209715,13,103087887,20617.577,20.617577,1585.967,0
nvhe,5,mmap_write_touch_unmap,2,5000,1,mmap_write_touch_unmap,10,16,209715,13,108916331,21783.266,21.783266,1675.636,0
nvhe,6,mmap_write_touch_unmap,2,5000,1,mmap_write_touch_unmap,10,16,209715,13,105701311,21140.262,21.140262,1626.174,0
nvhe,7,mmap_write_touch_unmap,2,5000,1,mmap_write_touch_unmap,10,16,209715,13,109775170,21955.034,21.955034,1688.849,0
nvhe,8,mmap_write_touch_unmap,2,5000,1,mmap_write_touch_unmap,10,16,209715,13,113895889,22779.178,22.779178,1752.244,0
nvhe,9,mmap_write_touch_unmap,2,5000,1,mmap_write_touch_unmap,10,16,209715,13,99021633,19804.327,19.804327,1523.410,0
nvhe,10,mmap_write_touch_unmap,2,5000,1,mmap_write_touch_unmap,10,16,209715,13,102986412,20597.282,20.597282,1584.406,0
nvhe,1,mmap_read_touch_unmap,2,5000,1,mmap_read_touch_unmap,10,16,209715,13,143748421,28749.684,28.749684,2211.514,0
nvhe,2,mmap_read_touch_unmap,2,5000,1,mmap_read_touch_unmap,10,16,209715,13,138392202,27678.440,27.678440,2129.111,0
nvhe,3,mmap_read_touch_unmap,2,5000,1,mmap_read_touch_unmap,10,16,209715,13,136903038,27380.608,27.380608,2106.201,0
nvhe,4,mmap_read_touch_unmap,2,5000,1,mmap_read_touch_unmap,10,16,209715,13,137414084,27482.817,27.482817,2114.063,0
nvhe,5,mmap_read_touch_unmap,2,5000,1,mmap_read_touch_unmap,10,16,209715,13,131941144,26388.229,26.388229,2029.864,0
nvhe,6,mmap_read_touch_unmap,2,5000,1,mmap_read_touch_unmap,10,16,209715,13,138561145,27712.229,27.712229,2131.710,0
nvhe,7,mmap_read_touch_unmap,2,5000,1,mmap_read_touch_unmap,10,16,209715,13,144132525,28826.505,28.826505,2217.423,0
nvhe,8,mmap_read_touch_unmap,2,5000,1,mmap_read_touch_unmap,10,16,209715,13,131464184,26292.837,26.292837,2022.526,0
nvhe,9,mmap_read_touch_unmap,2,5000,1,mmap_read_touch_unmap,10,16,209715,13,139161185,27832.237,27.832237,2140.941,0
nvhe,10,mmap_read_touch_unmap,2,5000,1,mmap_read_touch_unmap,10,16,209715,13,139230794,27846.159,27.846159,2142.012,0
nvhe,1,write_touch_cold,2,5000,1,write_touch_cold,10,16,209715,13,57589501,11517.900,11.517900,885.992,0
nvhe,2,write_touch_cold,2,5000,1,write_touch_cold,10,16,209715,13,59324097,11864.819,11.864819,912.678,0
nvhe,3,write_touch_cold,2,5000,1,write_touch_cold,10,16,209715,13,58384038,11676.808,11.676808,898.216,0
nvhe,4,write_touch_cold,2,5000,1,write_touch_cold,10,16,209715,13,59631286,11926.257,11.926257,917.404,0
nvhe,5,write_touch_cold,2,5000,1,write_touch_cold,10,16,209715,13,66945037,13389.007,13.389007,1029.924,0
nvhe,6,write_touch_cold,2,5000,1,write_touch_cold,10,16,209715,13,65210700,13042.140,13.042140,1003.242,0
nvhe,7,write_touch_cold,2,5000,1,write_touch_cold,10,16,209715,13,56736340,11347.268,11.347268,872.867,0
nvhe,8,write_touch_cold,2,5000,1,write_touch_cold,10,16,209715,13,57515737,11503.147,11.503147,884.857,0
nvhe,9,write_touch_cold,2,5000,1,write_touch_cold,10,16,209715,13,58667033,11733.407,11.733407,902.570,0
nvhe,10,write_touch_cold,2,5000,1,write_touch_cold,10,16,209715,13,56715734,11343.147,11.343147,872.550,0
nvhe,1,read_touch_cold,2,5000,1,read_touch_cold,10,16,209715,13,64585245,12917.049,12.917049,993.619,0
nvhe,2,read_touch_cold,2,5000,1,read_touch_cold,10,16,209715,13,62089311,12417.862,12.417862,955.220,0
nvhe,3,read_touch_cold,2,5000,1,read_touch_cold,10,16,209715,13,67088609,13417.722,13.417722,1032.132,0
nvhe,4,read_touch_cold,2,5000,1,read_touch_cold,10,16,209715,13,60448638,12089.728,12.089728,929.979,0
nvhe,5,read_touch_cold,2,5000,1,read_touch_cold,10,16,209715,13,60366360,12073.272,12.073272,928.713,0
nvhe,6,read_touch_cold,2,5000,1,read_touch_cold,10,16,209715,13,60170225,12034.045,12.034045,925.696,0
nvhe,7,read_touch_cold,2,5000,1,read_touch_cold,10,16,209715,13,69011091,13802.218,13.802218,1061.709,0
nvhe,8,read_touch_cold,2,5000,1,read_touch_cold,10,16,209715,13,62564610,12512.922,12.512922,962.532,0
nvhe,9,read_touch_cold,2,5000,1,read_touch_cold,10,16,209715,13,67894041,13578.808,13.578808,1044.524,0
nvhe,10,read_touch_cold,2,5000,1,read_touch_cold,10,16,209715,13,72592963,14518.593,14.518593,1116.815,0
nvhe,1,write_touch_hot,2,5000,1,write_touch_hot,10,16,209715,13,60620,12.124,0.012124,0.933,0
nvhe,2,write_touch_hot,2,5000,1,write_touch_hot,10,16,209715,13,60360,12.072,0.012072,0.929,0
nvhe,3,write_touch_hot,2,5000,1,write_touch_hot,10,16,209715,13,59740,11.948,0.011948,0.919,0
nvhe,4,write_touch_hot,2,5000,1,write_touch_hot,10,16,209715,13,59900,11.980,0.011980,0.922,0
nvhe,5,write_touch_hot,2,5000,1,write_touch_hot,10,16,209715,13,61580,12.316,0.012316,0.947,0
nvhe,6,write_touch_hot,2,5000,1,write_touch_hot,10,16,209715,13,60840,12.168,0.012168,0.936,0
nvhe,7,write_touch_hot,2,5000,1,write_touch_hot,10,16,209715,13,60480,12.096,0.012096,0.930,0
nvhe,8,write_touch_hot,2,5000,1,write_touch_hot,10,16,209715,13,59920,11.984,0.011984,0.922,0
nvhe,9,write_touch_hot,2,5000,1,write_touch_hot,10,16,209715,13,59840,11.968,0.011968,0.921,0
nvhe,10,write_touch_hot,2,5000,1,write_touch_hot,10,16,209715,13,59981,11.996,0.011996,0.923,0
nvhe,1,read_touch_hot,2,5000,1,read_touch_hot,10,16,209715,13,163540,32.708,0.032708,2.516,0
nvhe,2,read_touch_hot,2,5000,1,read_touch_hot,10,16,209715,13,157240,31.448,0.031448,2.419,0
nvhe,3,read_touch_hot,2,5000,1,read_touch_hot,10,16,209715,13,154440,30.888,0.030888,2.376,0
nvhe,4,read_touch_hot,2,5000,1,read_touch_hot,10,16,209715,13,187741,37.548,0.037548,2.888,0
nvhe,5,read_touch_hot,2,5000,1,read_touch_hot,10,16,209715,13,163740,32.748,0.032748,2.519,0
nvhe,6,read_touch_hot,2,5000,1,read_touch_hot,10,16,209715,13,162120,32.424,0.032424,2.494,0
nvhe,7,read_touch_hot,2,5000,1,read_touch_hot,10,16,209715,13,157300,31.460,0.031460,2.420,0
nvhe,8,read_touch_hot,2,5000,1,read_touch_hot,10,16,209715,13,156820,31.364,0.031364,2.413,0
nvhe,9,read_touch_hot,2,5000,1,read_touch_hot,10,16,209715,13,157100,31.420,0.031420,2.417,0
nvhe,10,read_touch_hot,2,5000,1,read_touch_hot,10,16,209715,13,163980,32.796,0.032796,2.523,0
nvhe,1,munmap_after_no_touch,2,5000,1,munmap_after_no_touch,10,16,209715,13,6416107,1283.221,1.283221,0.000,0
nvhe,2,munmap_after_no_touch,2,5000,1,munmap_after_no_touch,10,16,209715,13,5954783,1190.957,1.190957,0.000,0
nvhe,3,munmap_after_no_touch,2,5000,1,munmap_after_no_touch,10,16,209715,13,10379409,2075.882,2.075882,0.000,0
nvhe,4,munmap_after_no_touch,2,5000,1,munmap_after_no_touch,10,16,209715,13,5950165,1190.033,1.190033,0.000,0
nvhe,5,munmap_after_no_touch,2,5000,1,munmap_after_no_touch,10,16,209715,13,5823604,1164.721,1.164721,0.000,0
nvhe,6,munmap_after_no_touch,2,5000,1,munmap_after_no_touch,10,16,209715,13,9135470,1827.094,1.827094,0.000,0
nvhe,7,munmap_after_no_touch,2,5000,1,munmap_after_no_touch,10,16,209715,13,5886743,1177.349,1.177349,0.000,0
nvhe,8,munmap_after_no_touch,2,5000,1,munmap_after_no_touch,10,16,209715,13,5788903,1157.781,1.157781,0.000,0
nvhe,9,munmap_after_no_touch,2,5000,1,munmap_after_no_touch,10,16,209715,13,7553408,1510.682,1.510682,0.000,0
nvhe,10,munmap_after_no_touch,2,5000,1,munmap_after_no_touch,10,16,209715,13,7343468,1468.694,1.468694,0.000,0
nvhe,1,munmap_after_write_touch,2,5000,1,munmap_after_write_touch,10,16,209715,13,32712631,6542.526,6.542526,0.000,0
nvhe,2,munmap_after_write_touch,2,5000,1,munmap_after_write_touch,10,16,209715,13,32714142,6542.828,6.542828,0.000,0
nvhe,3,munmap_after_write_touch,2,5000,1,munmap_after_write_touch,10,16,209715,13,42972733,8594.547,8.594547,0.000,0
nvhe,4,munmap_after_write_touch,2,5000,1,munmap_after_write_touch,10,16,209715,13,35390924,7078.185,7.078185,0.000,0
nvhe,5,munmap_after_write_touch,2,5000,1,munmap_after_write_touch,10,16,209715,13,33529841,6705.968,6.705968,0.000,0
nvhe,6,munmap_after_write_touch,2,5000,1,munmap_after_write_touch,10,16,209715,13,32926482,6585.296,6.585296,0.000,0
nvhe,7,munmap_after_write_touch,2,5000,1,munmap_after_write_touch,10,16,209715,13,32883722,6576.744,6.576744,0.000,0
nvhe,8,munmap_after_write_touch,2,5000,1,munmap_after_write_touch,10,16,209715,13,32229322,6445.864,6.445864,0.000,0
nvhe,9,munmap_after_write_touch,2,5000,1,munmap_after_write_touch,10,16,209715,13,32264754,6452.951,6.452951,0.000,0
nvhe,10,munmap_after_write_touch,2,5000,1,munmap_after_write_touch,10,16,209715,13,36592653,7318.531,7.318531,0.000,0
nvhe,1,munmap_after_read_touch,2,5000,1,munmap_after_read_touch,10,16,209715,13,60214532,12042.906,12.042906,0.000,0
nvhe,2,munmap_after_read_touch,2,5000,1,munmap_after_read_touch,10,16,209715,13,65776578,13155.316,13.155316,0.000,0
nvhe,3,munmap_after_read_touch,2,5000,1,munmap_after_read_touch,10,16,209715,13,60712077,12142.415,12.142415,0.000,0
nvhe,4,munmap_after_read_touch,2,5000,1,munmap_after_read_touch,10,16,209715,13,66963593,13392.719,13.392719,0.000,0
nvhe,5,munmap_after_read_touch,2,5000,1,munmap_after_read_touch,10,16,209715,13,60522853,12104.571,12.104571,0.000,0
nvhe,6,munmap_after_read_touch,2,5000,1,munmap_after_read_touch,10,16,209715,13,60942662,12188.532,12.188532,0.000,0
nvhe,7,munmap_after_read_touch,2,5000,1,munmap_after_read_touch,10,16,209715,13,61380263,12276.053,12.276053,0.000,0
nvhe,8,munmap_after_read_touch,2,5000,1,munmap_after_read_touch,10,16,209715,13,62411373,12482.275,12.482275,0.000,0
nvhe,9,munmap_after_read_touch,2,5000,1,munmap_after_read_touch,10,16,209715,13,61302440,12260.488,12.260488,0.000,0
nvhe,10,munmap_after_read_touch,2,5000,1,munmap_after_read_touch,10,16,209715,13,62032186,12406.437,12.406437,0.000,0
nvhe,1,openclose,4,3000,1,openclose,10,16,419430,26,8637115,2879.038,2.879038,0.000,0
nvhe,2,openclose,4,3000,1,openclose,10,16,419430,26,7702374,2567.458,2.567458,0.000,0
nvhe,3,openclose,4,3000,1,openclose,10,16,419430,26,7575573,2525.191,2.525191,0.000,0
nvhe,4,openclose,4,3000,1,openclose,10,16,419430,26,7634474,2544.825,2.544825,0.000,0
nvhe,5,openclose,4,3000,1,openclose,10,16,419430,26,7518354,2506.118,2.506118,0.000,0
nvhe,6,openclose,4,3000,1,openclose,10,16,419430,26,7679414,2559.805,2.559805,0.000,0
nvhe,7,openclose,4,3000,1,openclose,10,16,419430,26,8413915,2804.638,2.804638,0.000,0
nvhe,8,openclose,4,3000,1,openclose,10,16,419430,26,8964657,2988.219,2.988219,0.000,0
nvhe,9,openclose,4,3000,1,openclose,10,16,419430,26,7696774,2565.591,2.565591,0.000,0
nvhe,10,openclose,4,3000,1,openclose,10,16,419430,26,7700214,2566.738,2.566738,0.000,0
nvhe,1,mmap_unmap,4,3000,1,mmap_unmap,10,16,419430,26,8711616,2903.872,2.903872,0.000,0
nvhe,2,mmap_unmap,4,3000,1,mmap_unmap,10,16,419430,26,9224697,3074.899,3.074899,0.000,0
nvhe,3,mmap_unmap,4,3000,1,mmap_unmap,10,16,419430,26,12133842,4044.614,4.044614,0.000,0
nvhe,4,mmap_unmap,4,3000,1,mmap_unmap,10,16,419430,26,10566359,3522.120,3.522120,0.000,0
nvhe,5,mmap_unmap,4,3000,1,mmap_unmap,10,16,419430,26,9142916,3047.639,3.047639,0.000,0
nvhe,6,mmap_unmap,4,3000,1,mmap_unmap,10,16,419430,26,13117284,4372.428,4.372428,0.000,0
nvhe,7,mmap_unmap,4,3000,1,mmap_unmap,10,16,419430,26,8695596,2898.532,2.898532,0.000,0
nvhe,8,mmap_unmap,4,3000,1,mmap_unmap,10,16,419430,26,10549599,3516.533,3.516533,0.000,0
nvhe,9,mmap_unmap,4,3000,1,mmap_unmap,10,16,419430,26,10241579,3413.860,3.413860,0.000,0
nvhe,10,mmap_unmap,4,3000,1,mmap_unmap,10,16,419430,26,8766676,2922.225,2.922225,0.000,0
nvhe,1,mmap_populate_unmap,4,3000,1,mmap_populate_unmap,10,16,419430,26,1059173405,353057.802,353.057802,0.000,0
nvhe,2,mmap_populate_unmap,4,3000,1,mmap_populate_unmap,10,16,419430,26,1054464279,351488.093,351.488093,0.000,0
nvhe,3,mmap_populate_unmap,4,3000,1,mmap_populate_unmap,10,16,419430,26,1054715819,351571.940,351.571940,0.000,0
nvhe,4,mmap_populate_unmap,4,3000,1,mmap_populate_unmap,10,16,419430,26,1054201454,351400.485,351.400485,0.000,0
nvhe,5,mmap_populate_unmap,4,3000,1,mmap_populate_unmap,10,16,419430,26,1053911667,351303.889,351.303889,0.000,0
nvhe,6,mmap_populate_unmap,4,3000,1,mmap_populate_unmap,10,16,419430,26,1052472675,350824.225,350.824225,0.000,0
nvhe,7,mmap_populate_unmap,4,3000,1,mmap_populate_unmap,10,16,419430,26,1050715969,350238.656,350.238656,0.000,0
nvhe,8,mmap_populate_unmap,4,3000,1,mmap_populate_unmap,10,16,419430,26,1054976093,351658.698,351.658698,0.000,0
nvhe,9,mmap_populate_unmap,4,3000,1,mmap_populate_unmap,10,16,419430,26,1060653503,353551.168,353.551168,0.000,0
nvhe,10,mmap_populate_unmap,4,3000,1,mmap_populate_unmap,10,16,419430,26,1054338297,351446.099,351.446099,0.000,0
nvhe,1,mmap_write_touch_unmap,4,3000,1,mmap_write_touch_unmap,10,16,419430,26,100985416,33661.805,33.661805,1294.685,0
nvhe,2,mmap_write_touch_unmap,4,3000,1,mmap_write_touch_unmap,10,16,419430,26,108637213,36212.404,36.212404,1392.785,0
nvhe,3,mmap_write_touch_unmap,4,3000,1,mmap_write_touch_unmap,10,16,419430,26,106508924,35502.975,35.502975,1365.499,0
nvhe,4,mmap_write_touch_unmap,4,3000,1,mmap_write_touch_unmap,10,16,419430,26,99787250,33262.417,33.262417,1279.324,0
nvhe,5,mmap_write_touch_unmap,4,3000,1,mmap_write_touch_unmap,10,16,419430,26,105405678,35135.226,35.135226,1351.355,0
nvhe,6,mmap_write_touch_unmap,4,3000,1,mmap_write_touch_unmap,10,16,419430,26,100256832,33418.944,33.418944,1285.344,0
nvhe,7,mmap_write_touch_unmap,4,3000,1,mmap_write_touch_unmap,10,16,419430,26,108965215,36321.738,36.321738,1396.990,0
nvhe,8,mmap_write_touch_unmap,4,3000,1,mmap_write_touch_unmap,10,16,419430,26,98769865,32923.288,32.923288,1266.280,0
nvhe,9,mmap_write_touch_unmap,4,3000,1,mmap_write_touch_unmap,10,16,419430,26,107152995,35717.665,35.717665,1373.756,0
nvhe,10,mmap_write_touch_unmap,4,3000,1,mmap_write_touch_unmap,10,16,419430,26,100701101,33567.034,33.567034,1291.040,0
nvhe,1,mmap_read_touch_unmap,4,3000,1,mmap_read_touch_unmap,10,16,419430,26,123955942,41318.647,41.318647,1589.179,0
nvhe,2,mmap_read_touch_unmap,4,3000,1,mmap_read_touch_unmap,10,16,419430,26,131167059,43722.353,43.722353,1681.629,0
nvhe,3,mmap_read_touch_unmap,4,3000,1,mmap_read_touch_unmap,10,16,419430,26,131603841,43867.947,43.867947,1687.229,0
nvhe,4,mmap_read_touch_unmap,4,3000,1,mmap_read_touch_unmap,10,16,419430,26,123285619,41095.206,41.095206,1580.585,0
nvhe,5,mmap_read_touch_unmap,4,3000,1,mmap_read_touch_unmap,10,16,419430,26,125955793,41985.264,41.985264,1614.818,0
nvhe,6,mmap_read_touch_unmap,4,3000,1,mmap_read_touch_unmap,10,16,419430,26,129632911,43210.970,43.210970,1661.960,0
nvhe,7,mmap_read_touch_unmap,4,3000,1,mmap_read_touch_unmap,10,16,419430,26,126282727,42094.242,42.094242,1619.009,0
nvhe,8,mmap_read_touch_unmap,4,3000,1,mmap_read_touch_unmap,10,16,419430,26,127827376,42609.125,42.609125,1638.813,0
nvhe,9,mmap_read_touch_unmap,4,3000,1,mmap_read_touch_unmap,10,16,419430,26,122688368,40896.123,40.896123,1572.928,0
nvhe,10,mmap_read_touch_unmap,4,3000,1,mmap_read_touch_unmap,10,16,419430,26,131516896,43838.965,43.838965,1686.114,0
nvhe,1,write_touch_cold,4,3000,1,write_touch_cold,10,16,419430,26,65410881,21803.627,21.803627,838.601,0
nvhe,2,write_touch_cold,4,3000,1,write_touch_cold,10,16,419430,26,74964383,24988.128,24.988128,961.082,0
nvhe,3,write_touch_cold,4,3000,1,write_touch_cold,10,16,419430,26,65408181,21802.727,21.802727,838.566,0
nvhe,4,write_touch_cold,4,3000,1,write_touch_cold,10,16,419430,26,70324661,23441.554,23.441554,901.598,0
nvhe,5,write_touch_cold,4,3000,1,write_touch_cold,10,16,419430,26,68298732,22766.244,22.766244,875.625,0
nvhe,6,write_touch_cold,4,3000,1,write_touch_cold,10,16,419430,26,65803660,21934.553,21.934553,843.637,0
nvhe,7,write_touch_cold,4,3000,1,write_touch_cold,10,16,419430,26,65651866,21883.955,21.883955,841.691,0
nvhe,8,write_touch_cold,4,3000,1,write_touch_cold,10,16,419430,26,73144498,24381.499,24.381499,937.750,0
nvhe,9,write_touch_cold,4,3000,1,write_touch_cold,10,16,419430,26,66190834,22063.611,22.063611,848.600,0
nvhe,10,write_touch_cold,4,3000,1,write_touch_cold,10,16,419430,26,68532570,22844.190,22.844190,878.623,0
nvhe,1,read_touch_cold,4,3000,1,read_touch_cold,10,16,419430,26,60673166,20224.389,20.224389,777.861,0
nvhe,2,read_touch_cold,4,3000,1,read_touch_cold,10,16,419430,26,60994443,20331.481,20.331481,781.980,0
nvhe,3,read_touch_cold,4,3000,1,read_touch_cold,10,16,419430,26,61543428,20514.476,20.514476,789.018,0
nvhe,4,read_touch_cold,4,3000,1,read_touch_cold,10,16,419430,26,64487218,21495.739,21.495739,826.759,0
nvhe,5,read_touch_cold,4,3000,1,read_touch_cold,10,16,419430,26,63204995,21068.332,21.068332,810.320,0
nvhe,6,read_touch_cold,4,3000,1,read_touch_cold,10,16,419430,26,60986325,20328.775,20.328775,781.876,0
