Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时38分57秒   999    112548   44.00    8.00    0.00    0.00   52.00     0      0.00      0.00 2670132  113884   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时38分58秒   999    112548   41.00   13.00    0.00    0.00   54.00     0      0.00      0.00 2670132  113884   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时38分59秒   999    112548   40.00   13.00    0.00    0.00   53.00     0     12.00      0.00 2670132  113884   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分00秒   999    112548   43.00   12.00    0.00    0.00   55.00     0     19.00      0.00 2670132  114012   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分01秒   999    112548   43.00   10.00    0.00    0.00   53.00     0      0.00      0.00 2670132  114012   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分02秒   999    112548   43.00   10.00    0.00    0.00   53.00     0      0.00      0.00 2670132  114012   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分03秒   999    112548   40.00   15.00    0.00    0.00   55.00     0     36.00      0.00 2670132  114012   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分04秒   999    112548   42.00   11.00    0.00    0.00   53.00     0      8.00      0.00 2670132  114012   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分05秒   999    112548   80.00   25.00    0.00    0.00  105.00     0  23831.00      0.00 2759704  184500   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分06秒   999    112548  204.00   59.00    0.00    0.00  263.00     0  28770.00      0.00 2767700  201152   0.61  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分07秒   999    112548  207.00   49.00    0.00    0.00  256.00     0  23610.00      0.00 2778620  210812   0.64  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分08秒   999    112548  195.00   59.00    0.00    0.00  254.00     0  19959.00      0.00 2774140  208916   0.64  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分09秒   999    112548  204.00   50.00    0.00    0.00  254.00     0  20089.00      0.00 2782192  213024   0.65  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分10秒   999    112548  202.00   54.00    0.00    0.00  256.00     0  21035.00      0.00 2777040  212184   0.65  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分11秒   999    112548  195.00   53.00    0.00    0.00  248.00     0  36304.00      0.00 2777324  204080   0.62  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分12秒   999    112548  197.00   52.00    0.00    0.00  249.00     0  28632.00      0.00 2784668  214376   0.66  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分13秒   999    112548  208.00   49.00    0.00    0.00  257.00     0  23918.00      0.00 2783808  213580   0.65  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分14秒   999    112548  190.00   53.00    0.00    0.00  243.00     0  40518.00      0.00 2774384  195116   0.60  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分15秒   999    112548  199.00   45.00    0.00    0.00  244.00     0  32914.00      0.00 2793064  220716   0.67  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分16秒   999    112548  199.00   53.00    0.00    0.00  252.00     0  28306.00      0.00 2785436  206928   0.63  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分17秒   999    112548  187.00   52.00    0.00    0.00  239.00     0  56064.00      0.00 2786536  210292   0.64  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分18秒   999    112548  198.00   58.00    0.00    0.00  256.00     0  21957.00      0.00 2790144  217056   0.66  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分19秒   999    112548  198.00   57.00    0.00    0.00  255.00     0  23696.00      0.00 2788908  215252   0.66  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分20秒   999    112548  203.00   53.00    0.00    0.00  256.00     0  20838.00      0.00 2784824  214248   0.66  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分21秒   999    112548  207.00   48.00    0.00    0.00  255.00     0  31058.00      0.00 2784972  212272   0.65  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分22秒   999    112548  190.00   59.00    0.00    0.00  249.00     0  29439.00      0.00 2765904  190308   0.58  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分23秒   999    112548   99.00   52.00    0.00    0.00  151.00     0    139.00      0.00 2763920  188252   0.58  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分24秒   999    112548   95.00   57.00    0.00    0.00  152.00     0      1.00      0.00 2761452  187860   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分25秒   999    112548   95.00   53.00    0.00    0.00  148.00     0    228.00      0.00 2761004  186556   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分26秒   999    112548   94.00   58.00    0.00    0.00  152.00     0      2.00      0.00 2760012  186212   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分27秒   999    112548  102.00   48.00    0.00    0.00  150.00     0     79.00      0.00 2757936  184256   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分28秒   999    112548   89.00   62.00    0.00    0.00  151.00     0    148.00      0.00 2756024  182892   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分29秒   999    112548  100.00   50.00    0.00    0.00  150.00     0     20.00      0.00 2753964  180912   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分30秒   999    112548   99.00   51.00    0.00    0.00  150.00     0     37.00      0.00 2752484  180040   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分31秒   999    112548  100.00   50.00    0.00    0.00  150.00     0    151.00      0.00 2751672  179008   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分32秒   999    112548  100.00   49.00    0.00    0.00  149.00     0     12.00      0.00 2750640  178344   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分33秒   999    112548   96.00   54.00    0.00    0.00  150.00     0     85.00      0.00 2749464  177768   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分34秒   999    112548   96.00   53.00    0.00    0.00  149.00     0     46.00      0.00 2746912  174908   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分35秒   999    112548  100.00   52.00    0.00    0.00  152.00     0    118.00      0.00 2745792  174140   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分36秒   999    112548  100.00   47.00    0.00    0.00  147.00     0    271.00      0.00 2744752  172704   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分37秒   999    112548   95.00   53.00    0.00    0.00  148.00     0    138.00      0.00 2742960  170708   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分38秒   999    112548   96.00   55.00    0.00    0.00  151.00     0    136.00      0.00 2741104  169036   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分39秒   999    112548   97.00   52.00    0.00    0.00  149.00     0     35.00      0.00 2739264  167764   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分40秒   999    112548  100.00   50.00    0.00    0.00  150.00     0     42.00      0.00 2737104  165692   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分41秒   999    112548  101.00   49.00    0.00    0.00  150.00     0     54.00      0.00 2734728  164048   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分42秒   999    112548  101.00   50.00    0.00    0.00  151.00     0     84.00      0.00 2732232  161328   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分43秒   999    112548  101.00   50.00    0.00    0.00  151.00     0     87.00      0.00 2729680  158808   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分44秒   999    112548   98.00   51.00    0.00    0.00  149.00     0    316.00      0.00 2728708  158224   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分45秒   999    112548   94.00   55.00    0.00    0.00  149.00     0     78.00      0.00 2727252  156992   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分46秒   999    112548  105.00   45.00    0.00    0.00  150.00     0    112.00      0.00 2726804  156040   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分47秒   999    112548   93.00   57.00    0.00    0.00  150.00     0     29.00      0.00 2722264  155800   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分48秒   999    112548   90.00   60.00    0.00    0.00  150.00     0      0.00      0.00 2720152  154076   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分49秒   999    112548  101.00   50.00    0.00    0.00  151.00     0      1.00      0.00 2718232  152228   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分50秒   999    112548  103.00   48.00    0.00    0.00  151.00     0      2.00      0.00 2713504  149272   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分51秒   999    112548   98.00   53.00    0.00    0.00  151.00     0     99.00      0.00 2712800  148612   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分52秒   999    112548   98.00   47.00    0.00    0.00  145.00     0    352.00      0.00 2714336  149232   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分53秒   999    112548   97.00   53.00    0.00    0.00  150.00     0     11.00      0.00 2712216  148676   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分54秒   999    112548   99.00   51.00    0.00    0.00  150.00     0    139.00      0.00 2712488  148768   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分55秒   999    112548  100.00   51.00    0.00    0.00  151.00     0     52.00      0.00 2715048  148768   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分56秒   999    112548   95.00   55.00    0.00    0.00  150.00     0    206.00      0.00 2714536  148872   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分57秒   999    112548  109.00   42.00    0.00    0.00  151.00     0     19.00      0.00 2713080  148288   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分58秒   999    112548  102.00   49.00    0.00    0.00  151.00     0    171.00      0.00 2712800  148060   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时39分59秒   999    112548  105.00   45.00    0.00    0.00  150.00     0     24.00      0.00 2711500  147336   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分00秒   999    112548   97.00   52.00    0.00    0.00  149.00     0      5.00      0.00 2710160  146100   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分01秒   999    112548  103.00   48.00    0.00    0.00  151.00     0     92.00      0.00 2709972  145204   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分02秒   999    112548   99.00   52.00    0.00    0.00  151.00     0    122.00      0.00 2709320  144552   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分03秒   999    112548   99.00   48.00    0.00    0.00  147.00     0     16.00      0.00 2708540  144008   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分04秒   999    112548  102.00   49.00    0.00    0.00  151.00     0     81.00      0.00 2706128  142832   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分05秒   999    112548   98.00   53.00    0.00    0.00  151.00     0    200.00      0.00 2706088  142192   0.43  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分06秒   999    112548  100.00   51.00    0.00    0.00  151.00     0    100.00      0.00 2704548  140188   0.43  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分07秒   999    112548  100.00   44.00    0.00    0.00  144.00     0    573.00      0.00 2707012  141852   0.43  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分08秒   999    112548   97.00   53.00    0.00    0.00  150.00     0      0.00      0.00 2704964  141412   0.43  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分09秒   999    112548   99.00   52.00    0.00    0.00  151.00     0      0.00      0.00 2700860  139480   0.43  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分10秒   999    112548  104.00   46.00    0.00    0.00  150.00     0     85.00      0.00 2700492  138552   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分11秒   999    112548   99.00   52.00    0.00    0.00  151.00     0    113.00      0.00 2700252  138508   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分12秒   999    112548   94.00   57.00    0.00    0.00  151.00     0     82.00      0.00 2700668  138260   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分13秒   999    112548   92.00   58.00    0.00    0.00  150.00     0     74.00      0.00 2700156  138260   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分14秒   999    112548   95.00   56.00    0.00    0.00  151.00     0     69.00      0.00 2699204  137276   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分15秒   999    112548  103.00   48.00    0.00    0.00  151.00     0    147.00      0.00 2699108  137532   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分16秒   999    112548   95.00   55.00    0.00    0.00  150.00     0    116.00      0.00 2698744  137032   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分17秒   999    112548   93.00   57.00    0.00    0.00  150.00     0     83.00      0.00 2698600  136900   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分18秒   999    112548   96.00   54.00    0.00    0.00  150.00     0     97.00      0.00 2698012  136164   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分19秒   999    112548  102.00   47.00    0.00    0.00  149.00     0    127.00      0.00 2698012  136260   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分20秒   999    112548   97.00   55.00    0.00    0.00  152.00     0    117.00      0.00 2698012  136192   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分21秒   999    112548  102.00   48.00    0.00    0.00  150.00     0     76.00      0.00 2698460  136320   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分22秒   999    112548   95.00   54.00    0.00    0.00  149.00     0     97.00      0.00 2698460  136148   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分23秒   999    112548  100.00   48.00    0.00    0.00  148.00     0    130.00      0.00 2697948  136236   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分24秒   999    112548  103.00   47.00    0.00    0.00  150.00     0    161.00      0.00 2698460  136292   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分25秒   999    112548   97.00   54.00    0.00    0.00  151.00     0    111.00      0.00 2698460  136032   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分26秒   999    112548   97.00   52.00    0.00    0.00  149.00     0    104.00      0.00 2698608  136064   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分27秒   999    112548   95.00   55.00    0.00    0.00  150.00     0     92.00      0.00 2698096  135896   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分28秒   999    112548   96.00   54.00    0.00    0.00  150.00     0    140.00      0.00 2698096  136076   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分29秒   999    112548   95.00   56.00    0.00    0.00  151.00     0     76.00      0.00 2697584  135832   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分30秒   999    112548  106.00   44.00    0.00    0.00  150.00     0    164.00      0.00 2697216  135852   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分31秒   999    112548  105.00   46.00    0.00    0.00  151.00     0    116.00      0.00 2696856  135548   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分32秒   999    112548   98.00   54.00    0.00    0.00  152.00     0    111.00      0.00 2696488  135116   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分33秒   999    112548  103.00   49.00    0.00    0.00  152.00     0     57.00      0.00 2695412  135008   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分34秒   999    112548   94.00   56.00    0.00    0.00  150.00     0    176.00      0.00 2695412  134952   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分35秒   999    112548  102.00   49.00    0.00    0.00  151.00     0     86.00      0.00 2694900  134724   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分36秒   999    112548   96.00   56.00    0.00    0.00  152.00     0     46.00      0.00 2694660  134544   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分37秒   999    112548  104.00   51.00    0.00    0.00  155.00     0     36.00      0.00 2694660  134544   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分38秒   999    112548  104.00   45.00    0.00    0.00  149.00     0     99.00      0.00 2695028  134388   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分39秒   999    112548   98.00   52.00    0.00    0.00  150.00     0     68.00      0.00 2695028  134304   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分40秒   999    112548  103.00   48.00    0.00    0.00  151.00     0    122.00      0.00 2695540  134560   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分41秒   999    112548   96.00   55.00    0.00    0.00  151.00     0     39.00      0.00 2694884  134560   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分42秒   999    112548  105.00   44.00    0.00    0.00  149.00     0     51.00      0.00 2694884  134360   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分43秒   999    112548  100.00   52.00    0.00    0.00  152.00     0     88.00      0.00 2694884  134360   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分44秒   999    112548  100.00   52.00    0.00    0.00  152.00     0     42.00      0.00 2695396  134356   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分45秒   999    112548   97.00   53.00    0.00    0.00  150.00     0     58.00      0.00 2694372  134484   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分46秒   999    112548  105.00   45.00    0.00    0.00  150.00     0     19.00      0.00 2693420  133384   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分47秒   999    112548   96.00   54.00    0.00    0.00  150.00     0     30.00      0.00 2693344  133228   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分48秒   999    112548  104.00   47.00    0.00    0.00  151.00     0    169.00      0.00 2692832  133740   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时40分49秒   999    112548  106.00   44.00    0.00    0.00  150.00     0     80.00      0.00 2693856  133436   0.41  beam.smp

