pair,mode,project,scenario,rep,metric,value,unit,higher_better
1,protected,rabbitmq,q2-reliable,1,confirm_p99,203171.0,us,False
1,protected,rabbitmq,q2-reliable,2,published,50659.0,msg/s,True
1,protected,rabbitmq,q2-reliable,2,received,50324.0,msg/s,True
1,protected,rabbitmq,q2-reliable,2,consumer_p95,6665921.0,us,False
1,protected,rabbitmq,q2-reliable,2,consumer_p99,6763403.0,us,False
1,protected,rabbitmq,q2-reliable,2,confirm_p95,160511.0,us,False
1,protected,rabbitmq,q2-reliable,2,confirm_p99,198011.0,us,False
1,protected,rabbitmq,q2-reliable,3,published,50752.0,msg/s,True
1,protected,rabbitmq,q2-reliable,3,received,50745.0,msg/s,True
1,protected,rabbitmq,q2-reliable,3,consumer_p95,5087419.0,us,False
1,protected,rabbitmq,q2-reliable,3,consumer_p99,5166465.0,us,False
1,protected,rabbitmq,q2-reliable,3,confirm_p95,160780.0,us,False
1,protected,rabbitmq,q2-reliable,3,confirm_p99,201464.0,us,False
1,protected,rabbitmq,q2-reliable,4,published,50532.0,msg/s,True
1,protected,rabbitmq,q2-reliable,4,received,50192.0,msg/s,True
1,protected,rabbitmq,q2-reliable,4,consumer_p95,8455718.0,us,False
1,protected,rabbitmq,q2-reliable,4,consumer_p99,8549122.0,us,False
1,protected,rabbitmq,q2-reliable,4,confirm_p95,160164.0,us,False
1,protected,rabbitmq,q2-reliable,4,confirm_p99,203552.0,us,False
1,protected,rabbitmq,q2-reliable,5,published,50517.0,msg/s,True
1,protected,rabbitmq,q2-reliable,5,received,50062.0,msg/s,True
1,protected,rabbitmq,q2-reliable,5,consumer_p95,5926365.0,us,False
1,protected,rabbitmq,q2-reliable,5,consumer_p99,6004948.0,us,False
1,protected,rabbitmq,q2-reliable,5,confirm_p95,161367.0,us,False
1,protected,rabbitmq,q2-reliable,5,confirm_p99,201036.0,us,False
1,protected,rabbitmq,q3-rate50,1,published,24401.0,msg/s,True
1,protected,rabbitmq,q3-rate50,1,received,24400.0,msg/s,True
1,protected,rabbitmq,q3-rate50,1,consumer_p95,825.0,us,False
1,protected,rabbitmq,q3-rate50,1,consumer_p99,938.0,us,False
1,protected,rabbitmq,q3-rate50,1,confirm_p95,968.0,us,False
1,protected,rabbitmq,q3-rate50,1,confirm_p99,1111.0,us,False
1,protected,rabbitmq,q3-rate50,2,published,24401.0,msg/s,True
1,protected,rabbitmq,q3-rate50,2,received,24398.0,msg/s,True
1,protected,rabbitmq,q3-rate50,2,consumer_p95,840.0,us,False
1,protected,rabbitmq,q3-rate50,2,consumer_p99,951.0,us,False
1,protected,rabbitmq,q3-rate50,2,confirm_p95,982.0,us,False
1,protected,rabbitmq,q3-rate50,2,confirm_p99,1136.0,us,False
1,protected,rabbitmq,q3-rate50,3,published,24403.0,msg/s,True
1,protected,rabbitmq,q3-rate50,3,received,24402.0,msg/s,True
1,protected,rabbitmq,q3-rate50,3,consumer_p95,852.0,us,False
1,protected,rabbitmq,q3-rate50,3,consumer_p99,968.0,us,False
1,protected,rabbitmq,q3-rate50,3,confirm_p95,996.0,us,False
1,protected,rabbitmq,q3-rate50,3,confirm_p99,1196.0,us,False
1,protected,rabbitmq,q3-rate50,4,published,24400.0,msg/s,True
1,protected,rabbitmq,q3-rate50,4,received,24398.0,msg/s,True
1,protected,rabbitmq,q3-rate50,4,consumer_p95,838.0,us,False
1,protected,rabbitmq,q3-rate50,4,consumer_p99,957.0,us,False
1,protected,rabbitmq,q3-rate50,4,confirm_p95,983.0,us,False
1,protected,rabbitmq,q3-rate50,4,confirm_p99,1157.0,us,False
1,protected,rabbitmq,q3-rate50,5,published,24401.0,msg/s,True
1,protected,rabbitmq,q3-rate50,5,received,24399.0,msg/s,True
1,protected,rabbitmq,q3-rate50,5,consumer_p95,850.0,us,False
1,protected,rabbitmq,q3-rate50,5,consumer_p99,969.0,us,False
1,protected,rabbitmq,q3-rate50,5,confirm_p95,996.0,us,False
1,protected,rabbitmq,q3-rate50,5,confirm_p99,1202.0,us,False
1,protected,rabbitmq,q3-rate70,1,published,34172.0,msg/s,True
1,protected,rabbitmq,q3-rate70,1,received,34171.0,msg/s,True
1,protected,rabbitmq,q3-rate70,1,consumer_p95,1043.0,us,False
1,protected,rabbitmq,q3-rate70,1,consumer_p99,1496.0,us,False
1,protected,rabbitmq,q3-rate70,1,confirm_p95,1489.0,us,False
1,protected,rabbitmq,q3-rate70,1,confirm_p99,2079.0,us,False
1,protected,rabbitmq,q3-rate70,2,published,34168.0,msg/s,True
1,protected,rabbitmq,q3-rate70,2,received,34168.0,msg/s,True
1,protected,rabbitmq,q3-rate70,2,consumer_p95,1039.0,us,False
1,protected,rabbitmq,q3-rate70,2,consumer_p99,1524.0,us,False
1,protected,rabbitmq,q3-rate70,2,confirm_p95,1485.0,us,False
1,protected,rabbitmq,q3-rate70,2,confirm_p99,2100.0,us,False
1,protected,rabbitmq,q3-rate70,3,published,34173.0,msg/s,True
1,protected,rabbitmq,q3-rate70,3,received,34175.0,msg/s,True
1,protected,rabbitmq,q3-rate70,3,consumer_p95,1116.0,us,False
1,protected,rabbitmq,q3-rate70,3,consumer_p99,1676.0,us,False
1,protected,rabbitmq,q3-rate70,3,confirm_p95,1641.0,us,False
1,protected,rabbitmq,q3-rate70,3,confirm_p99,2235.0,us,False
1,protected,rabbitmq,q3-rate70,4,published,34171.0,msg/s,True
1,protected,rabbitmq,q3-rate70,4,received,34168.0,msg/s,True
1,protected,rabbitmq,q3-rate70,4,consumer_p95,1119.0,us,False
1,protected,rabbitmq,q3-rate70,4,consumer_p99,1628.0,us,False
1,protected,rabbitmq,q3-rate70,4,confirm_p95,1663.0,us,False
1,protected,rabbitmq,q3-rate70,4,confirm_p99,2182.0,us,False
1,protected,rabbitmq,q3-rate70,5,published,34172.0,msg/s,True
1,protected,rabbitmq,q3-rate70,5,received,34173.0,msg/s,True
1,protected,rabbitmq,q3-rate70,5,consumer_p95,1009.0,us,False
1,protected,rabbitmq,q3-rate70,5,consumer_p99,1360.0,us,False
1,protected,rabbitmq,q3-rate70,5,confirm_p95,1413.0,us,False
1,protected,rabbitmq,q3-rate70,5,confirm_p99,2019.0,us,False
1,protected,rabbitmq,q3-rate85,1,published,41469.0,msg/s,True
1,protected,rabbitmq,q3-rate85,1,received,41469.0,msg/s,True
1,protected,rabbitmq,q3-rate85,1,consumer_p95,2343.0,us,False
1,protected,rabbitmq,q3-rate85,1,consumer_p99,3161.0,us,False
1,protected,rabbitmq,q3-rate85,1,confirm_p95,3124.0,us,False
1,protected,rabbitmq,q3-rate85,1,confirm_p99,4183.0,us,False
1,protected,rabbitmq,q3-rate85,2,published,41465.0,msg/s,True
1,protected,rabbitmq,q3-rate85,2,received,41468.0,msg/s,True
1,protected,rabbitmq,q3-rate85,2,consumer_p95,2270.0,us,False
1,protected,rabbitmq,q3-rate85,2,consumer_p99,3126.0,us,False
1,protected,rabbitmq,q3-rate85,2,confirm_p95,3039.0,us,False
1,protected,rabbitmq,q3-rate85,2,confirm_p99,4105.0,us,False
1,protected,rabbitmq,q3-rate85,3,published,41469.0,msg/s,True
1,protected,rabbitmq,q3-rate85,3,received,41469.0,msg/s,True
1,protected,rabbitmq,q3-rate85,3,consumer_p95,2243.0,us,False
1,protected,rabbitmq,q3-rate85,3,consumer_p99,3091.0,us,False
1,protected,rabbitmq,q3-rate85,3,confirm_p95,3010.0,us,False
1,protected,rabbitmq,q3-rate85,3,confirm_p99,4075.0,us,False
1,protected,rabbitmq,q3-rate85,4,published,41471.0,msg/s,True
1,protected,rabbitmq,q3-rate85,4,received,41470.0,msg/s,True
1,protected,rabbitmq,q3-rate85,4,consumer_p95,2316.0,us,False
1,protected,rabbitmq,q3-rate85,4,consumer_p99,3161.0,us,False
1,protected,rabbitmq,q3-rate85,4,confirm_p95,3100.0,us,False
1,protected,rabbitmq,q3-rate85,4,confirm_p99,4168.0,us,False
1,protected,rabbitmq,q3-rate85,5,published,41473.0,msg/s,True
1,protected,rabbitmq,q3-rate85,5,received,41472.0,msg/s,True
1,protected,rabbitmq,q3-rate85,5,consumer_p95,2232.0,us,False
1,protected,rabbitmq,q3-rate85,5,consumer_p99,3069.0,us,False
1,protected,rabbitmq,q3-rate85,5,confirm_p95,2981.0,us,False
1,protected,rabbitmq,q3-rate85,5,confirm_p99,4008.0,us,False
1,protected,rabbitmq,q4-join-late,1,published,10009.0,msg/s,True
1,protected,rabbitmq,q4-join-late,1,received,10007.0,msg/s,True
1,protected,rabbitmq,q4-join-late,1,consumer_p95,598.0,us,False
1,protected,rabbitmq,q4-join-late,1,consumer_p99,684.0,us,False
1,protected,rabbitmq,q4-join-late,1,confirm_p95,771.0,us,False
1,protected,rabbitmq,q4-join-late,1,confirm_p99,892.0,us,False
1,protected,rabbitmq,q4-join-late,2,published,10009.0,msg/s,True
1,protected,rabbitmq,q4-join-late,2,received,10008.0,msg/s,True
1,protected,rabbitmq,q4-join-late,2,consumer_p95,596.0,us,False
1,protected,rabbitmq,q4-join-late,2,consumer_p99,675.0,us,False
1,protected,rabbitmq,q4-join-late,2,confirm_p95,771.0,us,False
1,protected,rabbitmq,q4-join-late,2,confirm_p99,895.0,us,False
1,protected,rabbitmq,q4-join-late,3,published,10008.0,msg/s,True
1,protected,rabbitmq,q4-join-late,3,received,10007.0,msg/s,True
1,protected,rabbitmq,q4-join-late,3,consumer_p95,564.0,us,False
1,protected,rabbitmq,q4-join-late,3,consumer_p99,675.0,us,False
1,protected,rabbitmq,q4-join-late,3,confirm_p95,756.0,us,False
1,protected,rabbitmq,q4-join-late,3,confirm_p99,883.0,us,False
1,protected,rabbitmq,q4-join-late,4,published,10009.0,msg/s,True
1,protected,rabbitmq,q4-join-late,4,received,10007.0,msg/s,True
1,protected,rabbitmq,q4-join-late,4,consumer_p95,392.0,us,False
1,protected,rabbitmq,q4-join-late,4,consumer_p99,688.0,us,False
1,protected,rabbitmq,q4-join-late,4,confirm_p95,737.0,us,False
1,protected,rabbitmq,q4-join-late,4,confirm_p99,891.0,us,False
1,protected,rabbitmq,q4-join-late,5,published,10008.0,msg/s,True
1,protected,rabbitmq,q4-join-late,5,received,10008.0,msg/s,True
1,protected,rabbitmq,q4-join-late,5,consumer_p95,552.0,us,False
1,protected,rabbitmq,q4-join-late,5,consumer_p99,676.0,us,False
1,protected,rabbitmq,q4-join-late,5,confirm_p95,739.0,us,False
1,protected,rabbitmq,q4-join-late,5,confirm_p99,879.0,us,False
1,protected,rabbitmq,q5-backlog,1,fill_time,17.86,s,False
1,protected,rabbitmq,q5-backlog,1,drain_time,15.83,s,False
1,protected,rabbitmq,q5-backlog,2,fill_time,17.52,s,False
1,protected,rabbitmq,q5-backlog,2,drain_time,12.83,s,False
1,protected,rabbitmq,q5-backlog,3,fill_time,17.93,s,False
1,protected,rabbitmq,q5-backlog,3,drain_time,12.82,s,False
1,protected,rabbitmq,q5-backlog,4,fill_time,17.69,s,False
1,protected,rabbitmq,q5-backlog,4,drain_time,14.81,s,False
1,protected,rabbitmq,q5-backlog,5,fill_time,17.54,s,False
1,protected,rabbitmq,q5-backlog,5,drain_time,14.82,s,False
1,protected,rabbitmq,q1-one-fast,1,published,62852.0,msg/s,True
1,protected,rabbitmq,q1-one-fast,1,received,62841.0,msg/s,True
1,protected,rabbitmq,q1-one-fast,1,consumer_p95,17110.0,us,False
1,protected,rabbitmq,q1-one-fast,1,consumer_p99,19417.0,us,False
1,protected,rabbitmq,q1-one-fast,2,published,67811.0,msg/s,True
1,protected,rabbitmq,q1-one-fast,2,received,67827.0,msg/s,True
1,protected,rabbitmq,q1-one-fast,2,consumer_p95,15648.0,us,False
1,protected,rabbitmq,q1-one-fast,2,consumer_p99,17760.0,us,False
1,protected,rabbitmq,q1-one-fast,3,published,70136.0,msg/s,True
1,protected,rabbitmq,q1-one-fast,3,received,70183.0,msg/s,True
1,protected,rabbitmq,q1-one-fast,3,consumer_p95,18570.0,us,False
1,protected,rabbitmq,q1-one-fast,3,consumer_p99,20757.0,us,False
1,protected,rabbitmq,q1-one-fast,4,published,70348.0,msg/s,True
1,protected,rabbitmq,q1-one-fast,4,received,70398.0,msg/s,True
1,protected,rabbitmq,q1-one-fast,4,consumer_p95,13992.0,us,False
1,protected,rabbitmq,q1-one-fast,4,consumer_p99,16334.0,us,False
1,protected,rabbitmq,q1-one-fast,5,published,67841.0,msg/s,True
1,protected,rabbitmq,q1-one-fast,5,received,67829.0,msg/s,True
1,protected,rabbitmq,q1-one-fast,5,consumer_p95,14602.0,us,False
1,protected,rabbitmq,q1-one-fast,5,consumer_p99,16745.0,us,False
