Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时19分44秒   999    120719   40.00   14.00    0.00    0.00   54.00     0      0.00      0.00 2669368  119788   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时19分45秒   999    120719   44.00   10.00    0.00    0.00   54.00     0      0.00      0.00 2669368  119788   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时19分46秒   999    120719   44.00   11.00    0.00    0.00   55.00     0      0.00      0.00 2669368  119788   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时19分47秒   999    120719   42.00   13.00    0.00    0.00   55.00     0     11.00      0.00 2670392  119788   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时19分48秒   999    120719   37.00   17.00    0.00    0.00   54.00     0      0.00      0.00 2670392  119788   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时19分49秒   999    120719   36.00   18.00    0.00    0.00   54.00     0      0.00      0.00 2670392  119788   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时19分50秒   999    120719   43.00   12.00    0.00    0.00   55.00     0      0.00      0.00 2670392  119788   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时19分51秒   999    120719   38.00   16.00    0.00    0.00   54.00     0      0.00      0.00 2670392  119788   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时19分52秒   999    120719   81.00   28.00    0.00    0.00  109.00     0  20061.00      0.00 2754272  185696   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时19分53秒   999    120719  196.00   46.00    0.00    0.00  242.00     0  39761.00      0.00 2783492  212872   0.65  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时19分54秒   999    120719  195.00   54.00    0.00    0.00  249.00     0  23238.00      0.00 2770600  200368   0.62  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时19分55秒   999    120719  169.00   54.00    0.00    0.00  223.00     0  51339.00      0.00 2782432  208856   0.64  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时19分56秒   999    120719  186.00   49.00    0.00    0.00  235.00     0  40882.00      0.00 2792512  215308   0.66  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时19分57秒   999    120719  182.00   57.00    0.00    0.00  239.00     0  36833.00      0.00 2797756  219300   0.67  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时19分58秒   999    120719  192.00   51.00    0.00    0.00  243.00     0  27147.00      0.00 2798080  209636   0.64  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时19分59秒   999    120719  179.00   49.00    0.00    0.00  228.00     0  50644.00      0.00 2794588  217412   0.67  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分00秒   999    120719  173.00   58.00    0.00    0.00  231.00     0  43363.00      0.00 2774160  204400   0.63  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分01秒   999    120719  181.00   56.00    0.00    0.00  237.00     0  43691.00      0.00 2797116  217496   0.67  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分02秒   999    120719  177.00   56.00    0.00    0.00  233.00     0  37892.00      0.00 2784436  208192   0.64  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分03秒   999    120719  182.00   55.00    0.00    0.00  237.00     0  35889.00      0.00 2780820  206196   0.63  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分04秒   999    120719  200.00   57.00    0.00    0.00  257.00     0  18253.00      0.00 2798584  225444   0.69  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分05秒   999    120719  182.00   63.00    0.00    0.00  245.00     0  29498.00      0.00 2774696  209252   0.64  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分06秒   999    120719  184.00   51.00    0.00    0.00  235.00     0  35141.00      0.00 2783836  210692   0.65  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分07秒   999    120719  186.00   55.00    0.00    0.00  241.00     0  36617.00      0.00 2805876  222664   0.68  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分08秒   999    120719  199.00   55.00    0.00    0.00  254.00     0  14542.00      0.00 2800768  226104   0.69  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分09秒   999    120719  194.00   54.00    0.00    0.00  248.00     0  21901.00      0.00 2767756  201712   0.62  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分10秒   999    120719  185.00   52.00    0.00    0.00  237.00     0  41650.00      0.00 2784124  213160   0.66  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分11秒   999    120719  200.00   56.00    0.00    0.00  256.00     0  25329.00      0.00 2774080  208572   0.64  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分12秒   999    120719  147.00   52.00    0.00    0.00  199.00     0   7567.00      0.00 2769552  204072   0.63  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分13秒   999    120719  104.00   52.00    0.00    0.00  156.00     0     37.00      0.00 2767248  201544   0.62  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分14秒   999    120719   99.00   57.00    0.00    0.00  156.00     0    203.00      0.00 2765184  199968   0.61  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分15秒   999    120719  100.00   56.00    0.00    0.00  156.00     0     53.00      0.00 2763296  197804   0.61  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分16秒   999    120719  105.00   52.00    0.00    0.00  157.00     0     34.00      0.00 2761440  195992   0.60  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分17秒   999    120719   97.00   58.00    0.00    0.00  155.00     0    198.00      0.00 2759008  194356   0.60  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分18秒   999    120719   99.00   56.00    0.00    0.00  155.00     0    207.00      0.00 2757536  192496   0.59  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分19秒   999    120719  102.00   52.00    0.00    0.00  154.00     0    161.00      0.00 2755616  190260   0.58  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分20秒   999    120719  100.00   54.00    0.00    0.00  154.00     0    275.00      0.00 2754512  189068   0.58  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分21秒   999    120719  101.00   54.00    0.00    0.00  155.00     0    171.00      0.00 2752080  186952   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分22秒   999    120719   98.00   58.00    0.00    0.00  156.00     0    145.00      0.00 2750240  185320   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分23秒   999    120719   96.00   60.00    0.00    0.00  156.00     0     21.00      0.00 2747872  183256   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分24秒   999    120719   90.00   64.00    0.00    0.00  154.00     0     41.00      0.00 2745968  181496   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分25秒   999    120719  101.00   54.00    0.00    0.00  155.00     0    173.00      0.00 2745008  180428   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分26秒   999    120719  104.00   51.00    0.00    0.00  155.00     0    163.00      0.00 2741876  178300   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分27秒   999    120719  103.00   50.00    0.00    0.00  153.00     0    112.00      0.00 2740324  176748   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分28秒   999    120719   98.00   57.00    0.00    0.00  155.00     0     65.00      0.00 2738708  176116   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分29秒   999    120719   96.00   58.00    0.00    0.00  154.00     0    122.00      0.00 2737676  175144   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分30秒   999    120719   99.00   57.00    0.00    0.00  156.00     0     43.00      0.00 2732496  173440   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分31秒   999    120719  110.00   45.00    0.00    0.00  155.00     0    119.00      0.00 2732708  171984   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分32秒   999    120719  105.00   51.00    0.00    0.00  156.00     0     77.00      0.00 2731236  171208   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分33秒   999    120719  107.00   49.00    0.00    0.00  156.00     0     71.00      0.00 2729560  169964   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分34秒   999    120719  100.00   55.00    0.00    0.00  155.00     0     48.00      0.00 2725168  165556   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分35秒   999    120719  105.00   50.00    0.00    0.00  155.00     0     63.00      0.00 2723704  164720   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分36秒   999    120719  103.00   50.00    0.00    0.00  153.00     0    115.00      0.00 2723288  163976   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分37秒   999    120719   97.00   56.00    0.00    0.00  153.00     0    114.00      0.00 2722328  162928   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分38秒   999    120719  104.00   51.00    0.00    0.00  155.00     0    161.00      0.00 2721224  162100   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分39秒   999    120719  105.00   50.00    0.00    0.00  155.00     0    239.00      0.00 2720336  160644   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分40秒   999    120719  111.00   45.00    0.00    0.00  156.00     0    220.00      0.00 2716312  156892   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分41秒   999    120719  104.00   50.00    0.00    0.00  154.00     0    126.00      0.00 2715356  155908   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分42秒   999    120719   95.00   58.00    0.00    0.00  153.00     0    193.00      0.00 2715500  155884   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分43秒   999    120719  100.00   54.00    0.00    0.00  154.00     0     93.00      0.00 2714988  155756   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分44秒   999    120719  112.00   44.00    0.00    0.00  156.00     0     77.00      0.00 2714476  155308   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分45秒   999    120719  103.00   52.00    0.00    0.00  155.00     0     43.00      0.00 2713932  155308   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分46秒   999    120719  106.00   49.00    0.00    0.00  155.00     0    188.00      0.00 2714348  155192   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分47秒   999    120719  102.00   53.00    0.00    0.00  155.00     0     49.00      0.00 2713788  154952   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分48秒   999    120719   99.00   55.00    0.00    0.00  154.00     0    124.00      0.00 2713644  154720   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分49秒   999    120719  104.00   50.00    0.00    0.00  154.00     0    124.00      0.00 2713284  154568   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分50秒   999    120719  101.00   52.00    0.00    0.00  153.00     0    190.00      0.00 2713428  154396   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分51秒   999    120719  101.00   55.00    0.00    0.00  156.00     0    151.00      0.00 2713284  154524   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分52秒   999    120719  100.00   54.00    0.00    0.00  154.00     0    156.00      0.00 2713284  154488   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分53秒   999    120719  105.00   52.00    0.00    0.00  157.00     0    105.00      0.00 2712772  154284   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分54秒   999    120719  107.00   50.00    0.00    0.00  157.00     0    387.00      0.00 2714308  154736   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分55秒   999    120719   94.00   61.00    0.00    0.00  155.00     0    195.00      0.00 2713284  154412   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分56秒   999    120719   94.00   60.00    0.00    0.00  154.00     0     61.00      0.00 2712772  153980   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分57秒   999    120719   94.00   59.00    0.00    0.00  153.00     0    245.00      0.00 2713796  154152   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分58秒   999    120719  111.00   50.00    0.00    0.00  161.00     0    159.00      0.00 2713284  154212   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分59秒   999    120719  107.00   48.00    0.00    0.00  155.00     0     94.00      0.00 2712772  153720   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分00秒   999    120719  103.00   54.00    0.00    0.00  157.00     0    178.00      0.00 2712772  153820   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分01秒   999    120719  103.00   52.00    0.00    0.00  155.00     0    280.00      0.00 2713284  154304   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分02秒   999    120719   98.00   57.00    0.00    0.00  155.00     0    293.00      0.00 2713796  154404   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分03秒   999    120719  102.00   52.00    0.00    0.00  154.00     0    240.00      0.00 2713796  154840   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分04秒   999    120719  103.00   50.00    0.00    0.00  153.00     0    116.00      0.00 2713284  154276   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分05秒   999    120719  103.00   53.00    0.00    0.00  156.00     0    230.00      0.00 2713284  154588   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分06秒   999    120719  102.00   51.00    0.00    0.00  153.00     0    173.00      0.00 2713284  154596   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分07秒   999    120719  103.00   53.00    0.00    0.00  156.00     0    297.00      0.00 2713796  154836   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分08秒   999    120719  102.00   52.00    0.00    0.00  154.00     0    213.00      0.00 2713236  154772   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分09秒   999    120719  105.00   50.00    0.00    0.00  155.00     0    176.00      0.00 2713172  154628   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分10秒   999    120719   99.00   55.00    0.00    0.00  154.00     0    252.00      0.00 2713620  154756   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分11秒   999    120719  103.00   52.00    0.00    0.00  155.00     0    158.00      0.00 2713524  154276   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分12秒   999    120719   93.00   61.00    0.00    0.00  154.00     0    212.00      0.00 2712060  153556   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分13秒   999    120719  101.00   53.00    0.00    0.00  154.00     0     96.00      0.00 2711304  151932   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分14秒   999    120719  100.00   55.00    0.00    0.00  155.00     0    187.00      0.00 2709764  151128   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分15秒   999    120719  102.00   52.00    0.00    0.00  154.00     0     15.00      0.00 2708596  151128   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分16秒   999    120719  103.00   49.00    0.00    0.00  152.00     0    182.00      0.00 2708964  150448   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分17秒   999    120719  102.00   53.00    0.00    0.00  155.00     0    124.00      0.00 2708600  150160   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分18秒   999    120719  100.00   55.00    0.00    0.00  155.00     0     34.00      0.00 2707132  149188   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分19秒   999    120719  102.00   53.00    0.00    0.00  155.00     0    168.00      0.00 2707132  149144   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分20秒   999    120719   97.00   57.00    0.00    0.00  154.00     0    182.00      0.00 2707644  149260   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分21秒   999    120719  103.00   52.00    0.00    0.00  155.00     0    133.00      0.00 2707644  149340   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分22秒   999    120719  102.00   54.00    0.00    0.00  156.00     0     52.00      0.00 2706620  149012   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分23秒   999    120719  107.00   48.00    0.00    0.00  155.00     0    129.00      0.00 2706764  148316   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分24秒   999    120719  100.00   57.00    0.00    0.00  157.00     0    256.00      0.00 2706764  148956   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分25秒   999    120719  106.00   51.00    0.00    0.00  157.00     0    186.00      0.00 2707276  148912   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分26秒   999    120719   97.00   58.00    0.00    0.00  155.00     0    273.00      0.00 2707788  149208   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分27秒   999    120719  109.00   52.00    0.00    0.00  161.00     0    231.00      0.00 2707276  149312   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分28秒   999    120719  103.00   52.00    0.00    0.00  155.00     0    191.00      0.00 2707276  148784   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分29秒   999    120719  105.00   50.00    0.00    0.00  155.00     0    168.00      0.00 2706252  148912   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分30秒   999    120719  106.00   48.00    0.00    0.00  154.00     0    261.00      0.00 2706764  149140   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分31秒   999    120719  103.00   50.00    0.00    0.00  153.00     0    115.00      0.00 2706764  148536   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分32秒   999    120719   96.00   59.00    0.00    0.00  155.00     0    225.00      0.00 2707276  148788   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分33秒   999    120719   99.00   54.00    0.00    0.00  153.00     0    118.00      0.00 2707276  148916   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分34秒   999    120719   98.00   56.00    0.00    0.00  154.00     0     45.00      0.00 2706764  148772   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分35秒   999    120719  102.00   54.00    0.00    0.00  156.00     0     79.00      0.00 2706908  148460   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时21分36秒   999    120719   97.00   56.00    0.00    0.00  153.00     0    143.00      0.00 2706908  148844   0.46  beam.smp

