Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分44秒   999    133796   42.00   12.00    0.00    0.00   54.00     2      0.00      0.00 2670672  120956   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分45秒   999    133796   45.00    9.00    0.00    0.00   54.00     2      0.00      0.00 2670672  120956   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分46秒   999    133796   41.00   12.00    0.00    0.00   53.00     2      0.00      0.00 2670672  120956   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分47秒   999    133796   38.00   16.00    0.00    0.00   54.00     2     16.00      0.00 2671184  120956   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分48秒   999    133796   44.00    9.00    0.00    0.00   53.00     2      0.00      0.00 2670672  120956   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分49秒   999    133796   42.00   12.00    0.00    0.00   54.00     2      0.00      0.00 2670672  120956   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分50秒   999    133796   45.00    8.00    0.00    0.00   53.00     2      0.00      0.00 2670672  120956   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分51秒   999    133796   41.00   13.00    0.00    0.00   54.00     2      0.00      0.00 2670672  120956   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分52秒   999    133796   83.00   24.00    0.00    0.00  107.00     2  20901.00      0.00 2735972  178104   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分53秒   999    133796  183.00   49.00    0.00    0.00  232.00     2  47763.00      0.00 2768504  196348   0.60  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分54秒   999    133796  193.00   55.00    0.00    0.00  248.00     2  28509.00      0.00 2796692  221980   0.68  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分55秒   999    133796  188.00   51.00    0.00    0.00  239.00     2  35341.00      0.00 2782116  213316   0.65  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分56秒   999    133796  177.00   50.00    0.00    0.00  227.00     2  51136.00      0.00 2785708  214024   0.65  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分57秒   999    133796  191.00   54.00    0.00    0.00  245.00     2  25748.00      0.00 2787040  218112   0.67  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分58秒   999    133796  171.00   53.00    0.00    0.00  224.00     2  45482.00      0.00 2773100  202296   0.62  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分59秒   999    133796  185.00   56.00    0.00    0.00  241.00     2  32630.00      0.00 2789484  216484   0.66  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分00秒   999    133796  174.00   49.00    0.00    0.00  223.00     2  50484.00      0.00 2778612  205116   0.63  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分01秒   999    133796  182.00   51.00    0.00    0.00  233.00     2  42541.00      0.00 2791192  220988   0.68  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分02秒   999    133796  188.00   52.00    0.00    0.00  240.00     2  26454.00      0.00 2793940  224496   0.69  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分03秒   999    133796  178.00   52.00    0.00    0.00  230.00     2  38763.00      0.00 2780940  211940   0.65  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分04秒   999    133796  185.00   45.00    0.00    0.00  230.00     2  46152.00      0.00 2799408  224404   0.69  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分05秒   999    133796  191.00   49.00    0.00    0.00  240.00     2  31798.00      0.00 2782952  212208   0.65  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分06秒   999    133796  186.00   53.00    0.00    0.00  239.00     2  34950.00      0.00 2799812  229396   0.70  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分07秒   999    133796  192.00   55.00    0.00    0.00  247.00     2  21817.00      0.00 2796360  226116   0.69  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分08秒   999    133796  187.00   52.00    0.00    0.00  239.00     2  32259.00      0.00 2786248  204252   0.62  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分09秒   999    133796  178.00   56.00    0.00    0.00  234.00     2  43801.00      0.00 2790980  215796   0.66  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分10秒   999    133796  193.00   56.00    0.00    0.00  249.00     2  19684.00      0.00 2801608  229364   0.70  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分11秒   999    133796  191.00   48.00    0.00    0.00  239.00     2  33372.00      0.00 2779960  206848   0.63  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分12秒   999    133796  142.00   63.00    0.00    0.00  205.00     2   3318.00      0.00 2774868  203360   0.62  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分13秒   999    133796  102.00   52.00    0.00    0.00  154.00     2      0.00      0.00 2771268  201056   0.61  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分14秒   999    133796   99.00   56.00    0.00    0.00  155.00     2     56.00      0.00 2769492  198052   0.61  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分15秒   999    133796   99.00   54.00    0.00    0.00  153.00     2     40.00      0.00 2768148  197224   0.60  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分16秒   999    133796  105.00   49.00    0.00    0.00  154.00     2    147.00      0.00 2767332  196064   0.60  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分17秒   999    133796  103.00   49.00    0.00    0.00  152.00     2     59.00      0.00 2765472  195832   0.60  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分18秒   999    133796  103.00   50.00    0.00    0.00  153.00     2     37.00      0.00 2763568  194352   0.59  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分19秒   999    133796  101.00   53.00    0.00    0.00  154.00     2     23.00      0.00 2760720  193000   0.59  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分20秒   999    133796  100.00   52.00    0.00    0.00  152.00     2     26.00      0.00 2758868  191304   0.58  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分21秒   999    133796  104.00   47.00    0.00    0.00  151.00     2     66.00      0.00 2758088  189920   0.58  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分22秒   999    133796  102.00   52.00    0.00    0.00  154.00     2    220.00      0.00 2756808  188500   0.58  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分23秒   999    133796   92.00   60.00    0.00    0.00  152.00     2    136.00      0.00 2754232  186468   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分24秒   999    133796  102.00   51.00    0.00    0.00  153.00     2    137.00      0.00 2752104  184800   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分25秒   999    133796  106.00   47.00    0.00    0.00  153.00     2    189.00      0.00 2752556  184728   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分26秒   999    133796  103.00   49.00    0.00    0.00  152.00     2     81.00      0.00 2750844  183380   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分27秒   999    133796  102.00   52.00    0.00    0.00  154.00     2     81.00      0.00 2749500  182336   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分28秒   999    133796  100.00   52.00    0.00    0.00  152.00     2     93.00      0.00 2748300  181236   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分29秒   999    133796   99.00   53.00    0.00    0.00  152.00     2    153.00      0.00 2748252  180184   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分30秒   999    133796  106.00   48.00    0.00    0.00  154.00     2    128.00      0.00 2747148  179516   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分31秒   999    133796  103.00   48.00    0.00    0.00  151.00     2    522.00      0.00 2748012  179192   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分32秒   999    133796  105.00   48.00    0.00    0.00  153.00     2    134.00      0.00 2745452  177092   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分33秒   999    133796   92.00   61.00    0.00    0.00  153.00     2     69.00      0.00 2743324  176052   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分34秒   999    133796  100.00   52.00    0.00    0.00  152.00     2     20.00      0.00 2739368  172928   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分35秒   999    133796  107.00   45.00    0.00    0.00  152.00     2    198.00      0.00 2738552  171724   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分36秒   999    133796  106.00   45.00    0.00    0.00  151.00     2     71.00      0.00 2736320  170448   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分37秒   999    133796   98.00   56.00    0.00    0.00  154.00     2    156.00      0.00 2729052  167264   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分38秒   999    133796   97.00   55.00    0.00    0.00  152.00     2     63.00      0.00 2727580  166012   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分39秒   999    133796  105.00   50.00    0.00    0.00  155.00     2     99.00      0.00 2725884  164516   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分40秒   999    133796  100.00   53.00    0.00    0.00  153.00     2    102.00      0.00 2721716  161340   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分41秒   999    133796  107.00   47.00    0.00    0.00  154.00     2     68.00      0.00 2720980  160752   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分42秒   999    133796   98.00   55.00    0.00    0.00  153.00     2     83.00      0.00 2720612  160272   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分43秒   999    133796  100.00   52.00    0.00    0.00  152.00     2     98.00      0.00 2720252  160272   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分44秒   999    133796   94.00   58.00    0.00    0.00  152.00     2    171.00      0.00 2720668  160204   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分45秒   999    133796  100.00   52.00    0.00    0.00  152.00     2     79.00      0.00 2720108  159848   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分46秒   999    133796   99.00   53.00    0.00    0.00  152.00     2     81.00      0.00 2719548  159700   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分47秒   999    133796  106.00   47.00    0.00    0.00  153.00     2    180.00      0.00 2719036  159632   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分48秒   999    133796  101.00   52.00    0.00    0.00  153.00     2    154.00      0.00 2719964  159548   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分49秒   999    133796   97.00   53.00    0.00    0.00  150.00     2    109.00      0.00 2719452  159532   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分50秒   999    133796   95.00   57.00    0.00    0.00  152.00     2    109.00      0.00 2719092  159248   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分51秒   999    133796  101.00   51.00    0.00    0.00  152.00     2    149.00      0.00 2718724  158852   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分52秒   999    133796  106.00   47.00    0.00    0.00  153.00     2    217.00      0.00 2719140  159104   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分53秒   999    133796   98.00   55.00    0.00    0.00  153.00     2    254.00      0.00 2719140  159024   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分54秒   999    133796   99.00   55.00    0.00    0.00  154.00     2    101.00      0.00 2718772  158332   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分55秒   999    133796   99.00   52.00    0.00    0.00  151.00     2    100.00      0.00 2718260  158308   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分56秒   999    133796  101.00   51.00    0.00    0.00  152.00     2    221.00      0.00 2718676  158508   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分57秒   999    133796  107.00   47.00    0.00    0.00  154.00     2    139.00      0.00 2718308  158044   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分58秒   999    133796  104.00   49.00    0.00    0.00  153.00     2    106.00      0.00 2717212  157776   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分59秒   999    133796  104.00   47.00    0.00    0.00  151.00     2    260.00      0.00 2717996  158128   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分00秒   999    133796   96.00   55.00    0.00    0.00  151.00     2    124.00      0.00 2717340  157848   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分01秒   999    133796  107.00   45.00    0.00    0.00  152.00     2    168.00      0.00 2717100  157408   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分02秒   999    133796  101.00   53.00    0.00    0.00  154.00     2    209.00      0.00 2717100  157616   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分03秒   999    133796  103.00   49.00    0.00    0.00  152.00     2    218.00      0.00 2717372  157372   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分04秒   999    133796  103.00   51.00    0.00    0.00  154.00     2    175.00      0.00 2716860  157416   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分05秒   999    133796   99.00   53.00    0.00    0.00  152.00     2    210.00      0.00 2717132  157124   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分06秒   999    133796   95.00   58.00    0.00    0.00  153.00     2     70.00      0.00 2716108  156788   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分07秒   999    133796  103.00   50.00    0.00    0.00  153.00     2    274.00      0.00 2716012  156960   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分08秒   999    133796  102.00   50.00    0.00    0.00  152.00     2    106.00      0.00 2715948  156192   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分09秒   999    133796   97.00   57.00    0.00    0.00  154.00     2    126.00      0.00 2715436  156012   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分10秒   999    133796  106.00   47.00    0.00    0.00  153.00     2    109.00      0.00 2715388  156008   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分11秒   999    133796  102.00   52.00    0.00    0.00  154.00     2    205.00      0.00 2715660  156092   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分12秒   999    133796  100.00   53.00    0.00    0.00  153.00     2     86.00      0.00 2714780  155436   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分13秒   999    133796  100.00   51.00    0.00    0.00  151.00     2    151.00      0.00 2714540  155336   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分14秒   999    133796   96.00   57.00    0.00    0.00  153.00     2     81.00      0.00 2714668  155060   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分15秒   999    133796  102.00   49.00    0.00    0.00  151.00     2    318.00      0.00 2715180  155412   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分16秒   999    133796  104.00   49.00    0.00    0.00  153.00     2    143.00      0.00 2714668  155064   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分17秒   999    133796   96.00   58.00    0.00    0.00  154.00     2    134.00      0.00 2713788  154888   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分18秒   999    133796   96.00   58.00    0.00    0.00  154.00     2    127.00      0.00 2713788  154760   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分19秒   999    133796   99.00   54.00    0.00    0.00  153.00     2    184.00      0.00 2714204  154792   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分20秒   999    133796  108.00   46.00    0.00    0.00  154.00     2    180.00      0.00 2714204  154796   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分21秒   999    133796  102.00   51.00    0.00    0.00  153.00     2    128.00      0.00 2714204  154536   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分22秒   999    133796  104.00   48.00    0.00    0.00  152.00     2    172.00      0.00 2713692  154784   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分23秒   999    133796   95.00   56.00    0.00    0.00  151.00     2    148.00      0.00 2713616  153900   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分24秒   999    133796  108.00   46.00    0.00    0.00  154.00     2    134.00      0.00 2713616  154028   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分25秒   999    133796   94.00   57.00    0.00    0.00  151.00     2    185.00      0.00 2713616  154192   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分26秒   999    133796  104.00   49.00    0.00    0.00  153.00     2    212.00      0.00 2713616  154332   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分27秒   999    133796  109.00   51.00    0.00    0.00  160.00     2    165.00      0.00 2713104  154320   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分28秒   999    133796  101.00   51.00    0.00    0.00  152.00     2    288.00      0.00 2713472  153976   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分29秒   999    133796   97.00   55.00    0.00    0.00  152.00     2    214.00      0.00 2713744  154092   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分30秒   999    133796   96.00   55.00    0.00    0.00  151.00     2    145.00      0.00 2712280  153736   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分31秒   999    133796   98.00   54.00    0.00    0.00  152.00     2    189.00      0.00 2710740  152672   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分32秒   999    133796  106.00   46.00    0.00    0.00  152.00     2    309.00      0.00 2710228  152516   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分33秒   999    133796  106.00   48.00    0.00    0.00  154.00     2    180.00      0.00 2710084  152236   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分34秒   999    133796   96.00   56.00    0.00    0.00  152.00     2    200.00      0.00 2709496  151840   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分35秒   999    133796   96.00   57.00    0.00    0.00  153.00     2    158.00      0.00 2710008  151408   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分36秒   999    133796  100.00   53.00    0.00    0.00  153.00     2    243.00      0.00 2710008  151644   0.46  beam.smp

